smiles,value
*C(=O)OCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,19.53
*CC(*)(C)C(=O)OCCCCCCCCCCCC,3.98
*CCN(*)C(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,26.86
*CCCCCOC(=O)c1ccc(C(=O)O*)cc1,21.11
*CCCCCCOC(=O)NCCCCCCNC(=O)O*,37.25
*CCCCCCNC(=O)CCC=CCCC(=O)N*,24.7
*CCCCCCNC(=O)C(CCCCCCCCCCCCC)C(=O)N*,33.12
*c1cc(CCCCCCCCCCCC)c(*)s1,7.63
*C(=O)Nc1ccc(Oc2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,73.35
*OC(=O)CNC(=O)CCCCCCCCC(=O)NCC(=O)OC1COC2C(*)COC12,33.84
*CC(*)C(=O)NCCCCCCCCCCCC,1.76
*CCCCOCCCCOCCCCOC(=O)c1ccc(N=Cc2cc(OCCC(C)CCCC(C)C)c(C=Nc3ccc(C(=O)O*)cc3)cc2OCCC(C)CCCC(C)C)cc1,37.44
*CC(*)C(=O)OCCCCCCCCCCCCCCCCCC,39.64
*CCCCCCCNC(=O)N*,33.27
*CCN(*)C(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,25.82
*NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCCCC(*)=O)CC2)CC1,12.75
*CC(CS(C)(=O)=O)O*,0.37
*CC(*)CC,34.04
*CCCCCCCCCCOC(=O)O*,44.07
*CCCCOC(=O)NCCCCCCNC(=O)O*,44.03
*c1cc(CCCCCCCC)c(*)s1,9.05
*CCCNC(=O)CCCCCCCCC(=O)NCCCOCCOCCO*,27.62
*Oc1cc(OC(=O)c2ccc(OCCCC)cc2)c(OC(=O)CCCCCCCCCCCCCCC(*)=O)cc1OC(=O)c1ccc(OCCCC)cc1,19.6
*Oc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(Oc5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,60.74
*CC(O*)C(C)(C)C,20.98
